student_id,age,gender,department,semester,income_bracket,internet_access,part_time_job,first_gen_student,prev_cgpa,attendance_pct,study_hours_per_week,assignment_completion_pct,midterm_score,num_backlogs,participation_score,library_hours_per_week,extracurricular_activities,sleep_hours_per_night,stress_level,teacher_interaction,final_cgpa,final_grade,performance
STU01688,23,Male,Computer Science,1,Low,1,0,0,7.28,79.7,12.4,66.0,84.8,2,4.9,6.2,2,8.0,1.7,2,7.06,B,Pass
STU01689,18,Female,Civil,2,Middle,1,0,1,6.69,76.7,6.1,84.3,48.5,1,7.4,5.2,5,5.7,4.5,2,5.98,D,Pass
STU01690,23,Male,Business,1,Middle,1,0,0,4.72,73.3,5.8,68.9,47.3,1,8.9,1.5,3,6.2,4.7,1,5.1,D,Pass
STU01691,20,Male,Computer Science,2,High,1,1,0,7.81,77.9,11.7,57.1,65.2,0,9.2,5.0,4,5.8,3.5,0,6.81,C,Pass
STU01692,24,Male,Electronics,3,Middle,0,1,1,9.76,92.1,21.3,77.7,100.0,0,6.9,8.0,4,6.0,3.6,0,9.37,A+,Pass
STU01693,22,Male,Business,5,High,1,1,1,7.8,79.1,13.8,75.0,67.1,1,5.9,3.5,1,6.1,2.5,1,7.45,B,Pass
STU01694,24,Male,Computer Science,3,Low,1,1,0,7.99,72.1,13.5,57.4,79.4,0,9.4,3.0,4,6.2,6.0,1,7.46,B,Pass
STU01695,22,Male,Mechanical,3,Low,1,1,1,7.94,61.7,15.4,67.9,74.8,2,8.4,4.2,4,6.9,3.3,1,7.15,B,Pass
STU01696,23,Female,Civil,5,Low,1,0,1,7.72,82.0,13.5,73.0,89.8,2,7.8,5.0,1,5.2,3.8,1,7.79,B,Pass
STU01697,19,Male,Mechanical,5,Lower-Middle,1,1,1,8.41,83.4,12.4,46.6,90.2,0,4.6,5.4,4,4.6,8.2,1,7.08,B,Pass
STU01698,19,Female,Computer Science,8,Middle,1,0,0,7.71,73.6,15.6,67.2,91.5,1,5.8,5.1,4,6.3,3.9,2,7.84,B,Pass
STU01699,20,Male,Electronics,8,Middle,0,0,0,6.79,61.0,7.3,52.5,70.0,2,4.4,6.1,0,7.9,2.6,1,5.85,D,Pass
STU01700,18,Male,Civil,4,Low,1,0,0,6.17,75.9,10.3,70.9,55.7,1,9.5,5.6,5,6.3,2.3,0,7.14,B,Pass
STU01701,23,Female,Mechanical,7,High,1,0,0,6.88,72.3,6.1,72.8,75.5,1,4.3,3.5,1,7.0,3.2,1,6.19,C,Pass
STU01702,22,Male,Computer Science,7,Upper-Middle,1,0,0,7.61,82.5,12.8,71.4,100.0,3,9.8,4.2,0,7.1,1.2,1,8.24,A,Pass
STU01703,23,Male,Civil,4,Lower-Middle,1,1,0,6.79,88.9,11.2,90.0,79.8,3,7.3,4.5,3,6.5,2.9,2,7.02,B,Pass
STU01704,20,Male,Computer Science,3,Low,1,0,0,7.61,60.9,17.2,54.8,85.3,1,4.2,7.8,1,8.6,7.2,1,7.22,B,Pass
STU01705,21,Male,Civil,3,Lower-Middle,1,0,1,7.77,73.3,7.8,70.2,65.3,2,8.1,4.7,5,7.7,1.2,1,6.63,C,Pass
STU01706,21,Female,Computer Science,1,Low,1,0,0,8.28,79.7,11.8,75.9,79.3,0,7.9,5.9,4,8.0,1.0,1,8.62,A,Pass
STU01707,20,Male,Business,1,Low,1,0,1,8.87,96.0,17.2,76.6,100.0,0,5.9,5.7,4,6.9,4.5,1,9.59,A+,Pass
STU01708,22,Female,Electronics,7,Middle,1,0,1,7.3,63.4,12.6,65.8,92.3,1,6.1,4.0,0,8.5,3.0,2,7.41,B,Pass
STU01709,24,Male,Electronics,4,Lower-Middle,0,0,0,5.5,83.0,8.5,63.8,64.9,3,9.2,1.4,0,7.1,4.0,0,5.76,D,Pass
STU01710,20,Female,Computer Science,6,Middle,1,0,1,6.75,74.8,7.6,60.7,79.2,2,6.1,4.1,3,5.0,4.3,1,6.0,C,Pass
STU01711,22,Female,Electronics,8,High,0,0,0,7.26,75.5,9.7,52.2,84.8,0,9.3,1.6,3,9.5,1.0,0,7.53,B,Pass
STU01712,19,Female,Business,6,Upper-Middle,1,1,0,4.81,62.5,10.4,59.9,64.0,2,5.0,4.1,5,6.2,7.3,1,4.98,F,Fail
STU01713,20,Male,Business,4,High,1,1,1,9.01,81.5,14.9,72.2,91.3,0,4.6,4.8,4,6.7,2.2,1,8.89,A,Pass
STU01714,22,Male,Electronics,1,Low,1,0,0,7.39,85.3,12.9,83.0,84.3,2,7.3,5.2,2,5.9,4.8,0,7.73,B,Pass
STU01715,20,Male,Electronics,7,Middle,1,0,1,7.7,69.9,12.0,69.9,75.5,1,4.3,6.4,3,9.2,4.2,1,7.12,B,Pass
STU01716,20,Female,Civil,7,Middle,1,0,0,8.98,87.6,11.4,69.7,93.7,2,7.6,6.5,4,6.2,5.2,2,7.99,B,Pass
STU01717,24,Female,Business,1,Low,0,1,1,6.38,68.8,12.6,49.5,77.4,2,6.4,5.8,3,5.8,4.1,1,6.3,C,Pass
STU01718,24,Female,Mechanical,6,Low,1,0,0,7.95,73.6,14.4,68.5,100.0,0,5.5,4.2,1,5.5,3.2,0,8.29,A,Pass
STU01719,22,Male,Electronics,2,Upper-Middle,1,0,1,7.06,96.0,18.0,88.7,73.0,3,10.0,6.4,0,7.4,4.8,1,7.82,B,Pass
STU01720,22,Female,Electronics,2,Middle,1,1,0,6.96,78.2,7.9,74.4,78.0,1,6.9,2.1,4,5.9,3.7,0,6.62,C,Pass
STU01721,18,Female,Civil,1,Middle,1,0,1,6.2,75.9,11.9,76.4,86.6,6,8.1,3.6,3,5.5,6.6,1,6.28,C,Pass
STU01722,20,Male,Computer Science,2,Middle,1,0,1,9.37,95.9,11.8,75.4,100.0,0,9.2,5.3,0,6.9,3.6,1,9.18,A+,Pass
STU01723,21,Male,Mechanical,5,Middle,1,0,0,6.71,62.2,10.9,52.6,83.1,2,8.8,2.8,2,7.1,2.4,0,6.8,C,Pass
STU01724,20,Female,Electronics,4,Low,1,1,1,8.11,94.6,16.1,69.4,98.1,1,5.9,5.2,3,6.0,5.2,2,9.17,A+,Pass
STU01725,20,Female,Civil,4,Lower-Middle,1,1,0,4.76,43.7,0.3,45.7,59.5,2,2.6,0.0,4,4.4,8.3,0,2.98,F,Fail
STU01726,22,Female,Computer Science,1,Lower-Middle,1,1,1,8.73,77.5,13.9,65.7,83.6,2,9.5,6.1,1,6.5,3.4,2,8.02,A,Pass
STU01727,20,Male,Mechanical,3,Low,0,0,0,8.57,79.2,12.4,69.6,77.6,1,7.8,4.2,0,5.7,3.1,2,7.8,B,Pass
STU01728,23,Female,Mechanical,8,High,1,0,1,7.33,81.3,9.5,67.5,78.0,3,7.3,0.5,0,7.9,1.0,2,6.73,C,Pass
STU01729,20,Male,Mechanical,6,Middle,1,1,1,6.9,76.3,12.0,64.4,56.0,2,6.6,7.0,1,5.6,4.0,1,6.33,C,Pass
STU01730,23,Male,Computer Science,1,Upper-Middle,1,1,0,7.72,77.3,15.8,58.6,100.0,1,6.4,7.3,4,7.1,5.0,2,7.93,B,Pass
STU01731,24,Male,Mechanical,2,Lower-Middle,0,0,0,10.0,89.9,16.6,83.4,100.0,0,8.8,3.0,5,7.0,1.6,2,9.85,A+,Pass
STU01732,21,Female,Mechanical,6,Middle,1,1,0,4.91,56.7,7.4,54.8,51.8,3,3.7,4.3,2,6.3,6.2,0,3.64,F,Fail
STU01733,22,Female,Mechanical,3,Lower-Middle,1,0,1,8.22,69.1,13.8,59.7,86.6,0,7.2,7.4,5,8.3,2.9,1,8.84,A,Pass
STU01734,20,Female,Mechanical,2,Low,1,0,0,6.01,75.9,9.0,58.1,66.2,0,8.3,3.4,1,6.2,4.9,0,7.04,B,Pass
STU01735,23,Male,Civil,7,Lower-Middle,1,0,0,7.17,81.4,8.1,55.5,75.6,1,8.2,3.6,2,5.9,1.0,1,6.92,C,Pass
STU01736,23,Female,Business,8,Upper-Middle,0,0,1,6.88,87.1,14.1,85.3,81.2,2,7.2,4.7,4,7.6,1.2,1,7.96,B,Pass
STU01737,24,Male,Electronics,5,Upper-Middle,1,1,0,6.64,66.9,11.2,65.7,80.1,1,6.3,5.1,3,4.9,4.5,1,6.63,C,Pass
STU01738,23,Female,Business,2,Middle,1,0,1,7.19,81.5,12.6,52.6,78.8,2,9.0,6.3,3,6.2,6.4,2,7.12,B,Pass
STU01739,19,Male,Mechanical,5,Middle,1,0,0,5.73,66.4,6.0,67.4,70.5,0,7.2,1.0,5,5.4,3.5,0,5.88,D,Pass
STU01740,18,Male,Computer Science,6,High,1,1,0,8.54,92.2,12.7,84.6,96.0,1,10.0,3.8,4,7.4,2.4,2,9.04,A+,Pass
STU01741,21,Male,Computer Science,5,Low,1,1,1,4.87,72.5,6.2,64.8,48.3,2,4.0,3.0,2,5.2,8.9,0,4.17,F,Fail
STU01742,24,Male,Electronics,6,Lower-Middle,0,0,0,7.9,81.2,8.2,84.7,94.4,2,8.4,3.9,5,6.3,4.3,1,7.77,B,Pass
STU01743,24,Female,Civil,6,Lower-Middle,1,0,0,6.78,71.2,5.5,64.9,55.2,2,5.3,3.3,1,5.7,6.3,0,5.36,D,Pass
STU01744,20,Male,Civil,6,Upper-Middle,1,0,1,5.68,76.1,6.6,51.5,60.4,4,6.7,2.7,5,6.6,3.1,1,4.97,F,Fail
STU01745,19,Male,Civil,6,High,0,0,0,7.46,82.5,13.5,73.1,93.6,3,9.2,3.7,4,6.9,4.9,2,7.06,B,Pass
STU01746,20,Female,Mechanical,6,Lower-Middle,0,1,1,5.18,60.4,5.4,58.7,48.6,3,4.5,4.1,4,7.0,6.4,1,4.11,F,Fail
STU01747,20,Male,Electronics,2,High,1,1,1,7.25,65.6,8.4,53.3,79.2,2,9.5,1.7,3,4.9,5.0,1,5.95,D,Pass
STU01748,22,Female,Computer Science,6,Upper-Middle,1,0,0,5.35,64.4,5.3,64.4,62.5,1,7.9,1.8,1,6.4,3.7,2,5.55,D,Pass
STU01749,22,Female,Electronics,2,Lower-Middle,1,0,0,7.8,91.1,11.2,58.0,75.3,3,8.4,4.4,3,8.4,3.3,0,7.77,B,Pass
STU01750,22,Female,Electronics,6,Middle,1,0,1,6.0,79.2,7.9,77.4,64.8,3,5.6,4.1,2,8.0,1.1,2,5.59,D,Pass
STU01751,19,Male,Computer Science,5,Middle,1,1,0,6.61,64.2,16.7,49.7,79.4,0,5.9,5.6,2,5.5,6.5,0,7.07,B,Pass
STU01752,20,Female,Computer Science,7,High,1,0,0,7.58,68.6,15.3,51.3,81.5,1,5.9,6.7,0,7.0,2.8,0,7.4,B,Pass
STU01753,18,Female,Mechanical,6,Lower-Middle,0,0,1,6.2,81.2,12.5,67.6,95.5,5,5.2,6.6,4,9.0,2.6,0,6.29,C,Pass
STU01754,21,Male,Civil,3,Upper-Middle,1,0,0,7.12,66.5,14.8,64.3,75.1,4,8.0,4.5,1,5.8,6.1,2,6.17,C,Pass
STU01755,22,Male,Business,6,Lower-Middle,1,0,1,5.23,70.2,4.5,63.8,65.3,3,5.9,2.9,1,5.1,6.8,0,5.21,D,Pass
STU01756,22,Female,Business,6,Upper-Middle,1,0,0,8.02,75.2,9.4,57.7,79.5,3,6.5,4.2,3,6.5,1.7,2,7.32,B,Pass
STU01757,24,Female,Mechanical,5,Middle,1,0,0,9.49,100.0,12.7,74.9,88.3,1,7.8,4.3,5,6.9,2.1,2,8.56,A,Pass
STU01758,20,Female,Electronics,8,Middle,1,1,0,10.0,83.8,21.0,59.0,100.0,0,6.9,4.4,5,5.4,5.7,1,9.54,A+,Pass
STU01759,20,Female,Mechanical,4,Upper-Middle,1,1,1,7.32,85.7,10.0,69.2,85.0,3,8.1,4.5,3,7.2,1.0,1,6.87,C,Pass
STU01760,19,Female,Civil,5,Upper-Middle,1,1,1,8.22,82.6,9.7,80.3,94.6,0,6.2,4.6,5,6.4,6.4,2,7.81,B,Pass
STU01761,19,Male,Computer Science,3,High,0,0,1,4.89,66.4,5.5,59.8,69.3,1,7.8,4.3,1,6.4,4.0,1,4.95,F,Fail
STU01762,22,Male,Electronics,4,Low,0,0,0,9.15,70.0,14.6,70.6,100.0,3,5.6,4.9,3,6.5,6.6,0,8.39,A,Pass
STU01763,20,Male,Business,1,Upper-Middle,1,0,0,8.21,63.4,14.2,72.6,93.2,2,6.1,4.3,5,6.3,3.3,1,8.03,A,Pass
STU01764,18,Female,Electronics,1,Low,1,0,0,6.57,71.1,10.9,56.8,67.0,2,4.6,2.9,0,7.8,2.9,2,5.97,D,Pass
STU01765,21,Male,Mechanical,8,Middle,1,1,0,8.81,86.0,12.1,69.7,97.6,4,8.9,0.1,4,5.7,5.4,2,7.47,B,Pass
STU01766,20,Female,Mechanical,3,Middle,1,0,0,6.87,65.3,12.8,80.9,75.6,1,8.3,4.2,0,5.8,3.6,1,7.1,B,Pass
STU01767,24,Female,Computer Science,5,Middle,1,0,1,6.6,64.3,8.3,73.0,80.0,6,7.3,7.6,5,8.0,1.2,0,6.16,C,Pass
STU01768,20,Female,Electronics,2,Middle,0,1,0,7.82,83.6,12.2,53.4,72.2,2,7.4,6.6,2,5.9,5.1,2,6.8,C,Pass
STU01769,23,Male,Electronics,3,High,1,1,1,5.82,73.6,10.7,68.0,91.1,0,6.6,2.7,1,4.8,2.7,0,7.01,B,Pass
STU01770,19,Female,Computer Science,7,Low,1,0,0,8.53,81.5,12.1,68.9,99.3,1,4.7,3.9,0,8.7,5.5,2,7.96,B,Pass
STU01771,24,Male,Computer Science,4,Upper-Middle,1,0,1,5.83,75.4,6.9,73.5,46.1,4,4.7,2.3,0,7.6,4.3,0,4.92,F,Fail
STU01772,21,Female,Business,4,Middle,1,0,0,5.83,59.8,10.4,48.4,60.1,1,7.1,6.2,3,7.0,2.3,2,6.73,C,Pass
STU01773,22,Male,Electronics,6,Low,1,0,0,6.02,67.2,6.5,51.9,72.1,1,6.1,6.3,3,6.8,5.8,2,5.9,D,Pass
STU01774,24,Male,Mechanical,1,Lower-Middle,1,0,0,8.19,94.1,12.2,69.7,99.9,2,5.7,4.8,3,6.7,6.0,1,7.92,B,Pass
STU01775,20,Female,Electronics,8,High,0,0,0,6.4,72.5,11.5,57.8,60.2,2,4.5,4.8,5,6.7,4.6,0,5.86,D,Pass
STU01776,22,Male,Business,4,High,1,1,0,5.45,68.2,14.1,69.1,75.6,0,7.4,6.0,2,5.9,7.6,1,6.87,C,Pass
STU01777,20,Male,Electronics,3,High,1,0,0,6.41,90.5,11.6,62.5,53.8,2,8.8,4.5,0,6.4,6.9,1,6.21,C,Pass
STU01778,22,Female,Electronics,4,High,1,0,0,7.16,64.6,12.7,52.5,79.7,0,3.9,5.2,4,6.9,5.2,1,6.96,C,Pass
STU01779,21,Female,Business,8,Lower-Middle,1,0,1,5.66,74.7,9.9,46.9,76.3,1,7.0,4.0,3,6.4,5.7,1,6.29,C,Pass
STU01780,19,Female,Business,8,Middle,1,0,1,5.7,81.8,5.2,79.2,54.3,0,7.7,3.3,2,7.2,5.3,1,5.57,D,Pass
STU01781,21,Female,Computer Science,8,Upper-Middle,1,1,1,9.94,87.1,17.2,85.0,93.2,0,6.5,3.2,5,6.2,2.6,1,9.17,A+,Pass
STU01782,23,Female,Business,3,Middle,0,0,0,6.08,77.3,9.1,63.1,69.0,1,8.7,3.0,2,6.3,4.0,2,5.79,D,Pass
STU01783,18,Male,Mechanical,2,Middle,1,0,1,6.78,66.0,11.5,56.6,70.0,1,5.8,2.7,3,6.9,3.1,1,6.4,C,Pass
STU01784,19,Male,Mechanical,6,Middle,1,0,0,6.72,68.1,10.8,65.4,81.0,0,3.8,5.3,1,7.5,3.1,1,6.85,C,Pass
STU01785,21,Male,Computer Science,1,Middle,1,1,0,6.65,76.3,11.4,80.5,66.1,1,6.5,3.3,0,4.0,5.8,1,6.68,C,Pass
STU01786,23,Female,Computer Science,4,Middle,1,0,0,8.01,86.4,12.1,75.9,78.8,0,9.4,2.3,3,7.6,2.9,2,7.98,B,Pass
STU01787,18,Female,Civil,3,Lower-Middle,1,1,0,8.43,91.1,14.0,67.7,72.1,1,7.0,2.5,4,5.0,2.5,1,7.58,B,Pass
STU01788,23,Male,Mechanical,5,Middle,1,0,0,6.8,86.6,6.9,55.8,72.4,0,5.8,3.8,0,6.5,4.9,1,6.09,C,Pass
STU01789,20,Male,Electronics,1,Middle,1,0,0,5.59,67.4,7.2,49.3,59.8,6,7.3,1.8,2,4.2,4.9,0,4.42,F,Fail
STU01790,20,Female,Civil,2,Middle,1,0,0,8.86,93.8,18.9,77.0,89.6,1,8.1,6.5,4,7.6,5.1,2,8.82,A,Pass
STU01791,22,Male,Civil,3,Lower-Middle,0,1,1,7.08,72.6,12.1,57.0,81.1,0,6.6,7.0,0,5.5,6.5,2,7.0,C,Pass
STU01792,19,Female,Computer Science,7,Upper-Middle,1,1,1,9.45,94.5,15.8,78.6,100.0,2,8.4,6.3,4,5.7,2.8,1,9.29,A+,Pass
STU01793,20,Male,Mechanical,7,Low,1,0,1,4.28,63.1,11.2,52.3,53.6,2,5.1,3.6,2,7.1,6.2,0,5.11,D,Pass
STU01794,24,Female,Computer Science,6,Middle,1,0,1,7.45,80.8,7.8,57.9,79.7,1,6.1,1.6,3,5.0,5.9,1,6.33,C,Pass
STU01795,23,Male,Civil,6,Upper-Middle,0,0,0,9.69,91.9,13.1,63.3,100.0,0,8.7,5.6,4,7.1,2.8,2,9.42,A+,Pass
STU01796,19,Female,Civil,2,Middle,1,0,1,6.74,60.9,15.6,72.1,68.6,3,4.6,5.5,3,7.6,3.3,1,6.14,C,Pass
STU01797,24,Female,Business,2,Lower-Middle,1,0,1,6.91,65.5,11.0,68.2,97.0,2,8.7,5.2,2,7.2,1.4,0,7.56,B,Pass
STU01798,20,Female,Computer Science,6,Upper-Middle,1,1,0,7.58,78.7,11.4,84.5,77.7,1,8.8,0.9,2,5.8,2.1,1,7.22,B,Pass
STU01799,22,Female,Computer Science,4,Middle,1,1,0,6.47,58.9,6.3,60.7,74.0,0,4.2,4.6,4,6.2,2.2,2,5.91,D,Pass
STU01800,21,Female,Electronics,4,Upper-Middle,1,0,1,6.79,80.6,11.9,64.1,84.4,2,9.2,2.0,4,6.9,3.1,0,7.2,B,Pass
STU01801,22,Female,Electronics,3,Upper-Middle,1,0,0,6.76,80.8,12.2,81.7,75.3,4,7.3,3.9,2,7.8,1.0,1,6.54,C,Pass
STU01802,24,Male,Computer Science,5,Middle,1,1,1,6.38,74.5,6.5,64.4,72.9,1,8.8,5.0,4,7.5,1.6,1,7.24,B,Pass
STU01803,18,Female,Business,3,Middle,1,1,0,8.8,75.0,14.2,67.2,97.8,1,7.0,1.9,4,5.8,5.4,1,7.88,B,Pass
STU01804,20,Female,Computer Science,5,Low,1,0,0,7.8,90.0,11.6,73.6,70.1,0,7.2,4.3,4,7.2,5.7,1,7.35,B,Pass
STU01805,24,Male,Electronics,2,Lower-Middle,1,0,0,7.53,93.9,12.8,46.9,80.3,2,7.3,4.4,5,6.3,2.3,1,7.13,B,Pass
STU01806,18,Female,Civil,1,Middle,1,0,0,8.25,82.4,10.1,85.5,80.1,4,3.4,4.0,4,7.4,5.4,0,6.72,C,Pass
STU01807,18,Female,Electronics,3,Middle,1,0,1,6.86,78.4,14.5,71.9,75.6,2,8.3,5.9,0,7.5,2.6,1,7.45,B,Pass
STU01808,23,Female,Civil,3,Middle,1,0,1,6.19,72.6,12.1,66.8,59.1,3,5.6,4.7,2,6.8,3.5,1,6.0,D,Pass
STU01809,19,Male,Computer Science,5,Lower-Middle,1,0,0,6.42,76.3,8.7,65.2,81.1,0,8.3,1.6,2,7.5,3.2,0,7.39,B,Pass
STU01810,23,Male,Mechanical,8,Low,1,0,0,7.2,75.1,10.8,66.7,94.5,3,9.3,4.4,1,7.0,2.0,1,6.84,C,Pass
STU01811,20,Female,Computer Science,2,Middle,1,0,1,5.82,68.8,8.2,55.3,74.2,3,5.6,3.4,3,7.0,4.0,1,5.89,D,Pass
STU01812,18,Female,Computer Science,2,Lower-Middle,1,0,1,6.55,80.0,7.8,74.2,82.4,0,6.0,3.2,1,6.1,4.6,1,6.77,C,Pass
STU01813,24,Male,Business,7,Upper-Middle,1,0,0,6.53,91.4,8.7,61.8,67.3,1,9.1,6.7,4,7.2,4.7,1,7.09,B,Pass
STU01814,21,Female,Computer Science,8,Low,0,1,0,9.96,78.6,16.1,69.0,100.0,0,6.2,7.8,4,5.6,6.8,1,9.53,A+,Pass
STU01815,18,Female,Mechanical,5,Middle,1,1,1,4.0,59.2,9.8,61.1,44.0,0,7.9,6.7,0,7.1,2.5,1,5.17,D,Pass
STU01816,24,Male,Electronics,2,High,1,0,1,6.97,65.4,13.8,57.2,86.7,1,5.2,5.6,0,6.2,4.3,1,6.95,C,Pass
STU01817,21,Female,Electronics,8,Lower-Middle,1,0,0,9.44,100.0,18.7,83.7,100.0,1,10.0,9.3,0,7.3,3.8,2,9.74,A+,Pass
STU01818,23,Male,Business,6,Middle,1,1,0,7.36,72.1,12.8,53.3,81.5,1,6.1,3.6,0,5.9,4.3,1,6.92,C,Pass
STU01819,23,Male,Computer Science,8,Low,1,0,1,8.18,69.4,10.0,52.0,98.4,0,7.0,3.5,0,7.3,4.6,1,8.25,A,Pass
STU01820,19,Male,Civil,4,Middle,1,0,1,7.33,81.8,11.5,71.4,84.5,3,8.6,3.6,0,6.9,4.6,0,6.79,C,Pass
STU01821,24,Female,Business,7,Middle,1,0,0,6.33,85.6,12.6,78.2,65.4,5,8.0,4.0,0,6.2,5.4,0,5.81,D,Pass
STU01822,18,Male,Mechanical,6,Middle,1,0,0,4.29,66.7,1.8,41.3,37.6,0,7.9,1.6,0,8.1,2.9,0,4.77,F,Fail
STU01823,22,Male,Business,1,Middle,1,0,1,7.47,79.0,13.8,72.6,91.2,1,4.8,5.5,5,6.1,3.2,2,8.03,A,Pass
STU01824,23,Male,Computer Science,3,High,1,1,0,6.19,74.2,16.4,59.1,87.6,3,6.1,6.6,0,6.8,3.8,1,6.77,C,Pass
STU01825,23,Female,Electronics,7,Lower-Middle,0,0,0,6.16,82.1,12.5,67.3,77.8,1,7.2,7.4,2,5.3,3.9,1,7.03,B,Pass
STU01826,19,Female,Electronics,1,Low,0,0,0,6.55,65.8,14.3,46.1,96.6,2,5.1,3.0,0,6.7,5.6,2,7.02,B,Pass
STU01827,21,Male,Civil,3,High,0,1,0,9.47,86.4,16.6,63.4,100.0,1,8.8,4.2,3,7.7,5.0,0,9.38,A+,Pass
STU01828,19,Male,Business,4,Middle,1,0,1,10.0,86.4,19.9,81.5,100.0,0,6.6,3.3,0,6.7,6.3,1,10.0,A+,Pass
STU01829,18,Female,Electronics,8,High,1,0,0,7.48,68.1,9.8,61.2,71.2,2,5.3,2.7,5,7.1,5.5,1,6.74,C,Pass
STU01830,24,Male,Civil,2,Middle,0,0,1,6.6,70.4,12.6,58.4,62.8,2,7.9,4.1,4,8.6,1.1,1,6.33,C,Pass
STU01831,20,Male,Computer Science,6,Upper-Middle,0,0,0,5.67,77.2,10.3,65.2,61.8,4,5.3,3.0,5,6.9,6.4,1,5.67,D,Pass
STU01832,20,Male,Mechanical,5,Middle,1,0,0,7.81,83.6,13.5,75.0,94.2,0,5.7,3.3,5,7.3,4.6,1,8.06,A,Pass
STU01833,24,Male,Mechanical,6,Upper-Middle,1,0,0,9.52,92.7,20.0,80.1,100.0,1,8.4,7.1,4,7.6,1.7,1,9.44,A+,Pass
STU01834,21,Male,Business,4,High,0,0,1,6.88,75.6,9.1,64.6,78.2,1,8.8,3.2,0,5.6,5.3,2,6.8,C,Pass
STU01835,23,Male,Mechanical,1,Middle,1,0,1,4.11,64.7,4.7,69.8,58.1,2,6.5,1.1,0,6.5,3.8,2,5.11,D,Pass
STU01836,21,Male,Electronics,5,Lower-Middle,1,0,0,8.07,74.0,13.4,74.1,86.2,0,4.3,5.3,4,7.1,1.5,2,8.34,A,Pass
STU01837,23,Female,Computer Science,2,Lower-Middle,1,0,1,8.48,79.9,10.9,72.1,95.1,0,8.0,3.4,3,5.4,2.9,2,8.35,A,Pass
STU01838,23,Male,Computer Science,4,Lower-Middle,1,0,1,5.14,67.2,8.0,60.9,66.9,2,5.5,5.1,1,8.4,3.2,1,5.75,D,Pass
STU01839,20,Female,Computer Science,5,Lower-Middle,1,0,1,7.43,79.4,6.7,74.2,55.7,0,8.6,2.8,2,7.8,2.6,1,7.05,B,Pass
STU01840,21,Female,Electronics,4,Lower-Middle,1,0,0,7.79,81.5,15.7,72.0,85.0,1,6.5,5.2,4,7.6,1.9,1,8.26,A,Pass
STU01841,19,Male,Business,8,Middle,1,1,1,7.1,74.4,11.3,75.3,88.0,0,8.4,4.8,0,7.5,4.1,2,7.72,B,Pass
STU01842,23,Female,Mechanical,4,Middle,1,0,0,6.17,67.8,7.8,69.7,69.5,1,5.8,0.3,2,7.7,4.4,1,5.84,D,Pass
STU01843,22,Male,Mechanical,2,Middle,1,0,0,8.52,100.0,11.5,69.8,78.0,0,7.0,6.3,0,6.8,1.7,0,8.52,A,Pass
STU01844,22,Female,Computer Science,7,Middle,1,1,1,6.68,80.6,9.6,57.5,48.7,1,4.2,5.1,1,4.6,10.0,2,5.46,D,Pass
STU01845,19,Male,Business,3,Low,0,0,0,5.27,69.7,9.6,54.8,58.0,3,5.5,2.7,1,6.3,2.7,2,5.04,D,Pass
STU01846,22,Male,Civil,5,Low,1,0,0,4.54,60.8,7.7,66.2,52.8,0,6.3,1.6,4,6.3,3.6,2,5.65,D,Pass
STU01847,18,Male,Computer Science,8,Lower-Middle,1,1,0,8.84,80.6,12.6,52.6,84.9,0,7.2,3.3,2,6.8,4.3,0,7.93,B,Pass
STU01848,23,Female,Civil,2,Middle,1,1,1,8.0,79.0,10.5,71.3,86.0,1,7.9,2.0,5,6.3,3.2,1,7.48,B,Pass
STU01849,19,Male,Mechanical,4,Lower-Middle,1,0,1,7.31,78.9,13.6,71.0,87.9,1,8.8,2.5,2,5.4,6.3,1,7.68,B,Pass
STU01850,21,Female,Computer Science,8,Lower-Middle,1,0,0,6.63,58.1,8.1,66.5,77.4,0,5.9,1.3,5,7.9,3.2,1,7.41,B,Pass
STU01851,23,Male,Mechanical,2,Middle,1,0,1,6.51,60.0,10.2,57.8,48.8,4,6.1,0.1,1,8.3,1.8,0,4.7,F,Fail
STU01852,19,Female,Mechanical,7,Upper-Middle,1,1,0,5.8,63.9,9.0,44.9,52.0,0,7.9,3.1,0,7.7,4.0,1,6.09,C,Pass
STU01853,20,Male,Computer Science,8,Low,1,0,0,6.64,74.9,11.2,55.3,71.5,1,7.1,4.2,5,5.9,1.0,0,6.76,C,Pass
STU01854,21,Female,Business,8,Middle,1,0,1,4.44,60.3,8.5,44.4,59.4,3,4.6,5.5,5,7.3,5.0,1,4.59,F,Fail
STU01855,20,Male,Business,3,Upper-Middle,1,1,0,6.24,83.0,5.7,64.4,69.7,1,6.4,4.2,4,5.2,6.9,2,5.59,D,Pass
STU01856,23,Male,Civil,6,Upper-Middle,1,0,0,6.8,62.1,4.9,55.4,72.9,1,2.9,1.4,3,8.9,1.0,2,6.52,C,Pass
STU01857,21,Male,Mechanical,5,High,1,1,0,7.99,74.0,11.3,52.7,81.6,2,5.3,4.0,1,6.2,4.1,0,6.92,C,Pass
STU01858,22,Male,Electronics,3,Low,1,0,1,7.15,87.9,16.7,87.4,81.9,0,4.9,7.7,5,6.6,2.1,1,8.67,A,Pass
STU01859,19,Female,Civil,1,Lower-Middle,0,0,0,8.23,82.2,19.5,56.1,90.0,2,7.6,6.2,1,6.4,3.9,0,7.8,B,Pass
STU01860,23,Male,Mechanical,5,High,1,0,1,8.95,91.8,20.4,88.6,100.0,0,9.4,7.4,4,7.3,6.1,0,9.78,A+,Pass
